# enricher v3.3.1
# Feature file:  miniexExample_featureFileGO.out
# Gene set file: miniexExample_setFileRegulons.out
# Input: n_gen=1548,  n_set=61, n_ftr=2392
# Options: min-hits=2 fdr=0.05 find-depleted=0
#          min-genes=1 max-genes=1548
#          min-information-content=0 max-information-content=1
# Background: 4999 genes used in background (from background file 'miniexExample_expressedGenes.txt')
set_id	ftr_id	p-val	q-val	enr_fold	set_size	ftr_size	ftr_ic	n_hits	hits
AT1G08010_Cluster_11	GO:0051179	0.000261606	0.00097497	3.50516	148	106	0.365062	11	AT3G05500,AT5G42420,AT5G44070,AT1G76340,AT2G38120,AT3G13320,AT2G22500,AT1G80830,AT3G55740,AT5G40890,AT4G14455
AT1G08010_Cluster_11	GO:0051234	0.000375275	0.00132421	3.63194	148	93	0.382876	10	AT5G42420,AT5G44070,AT1G76340,AT2G38120,AT3G13320,AT2G22500,AT1G80830,AT3G55740,AT5G40890,AT4G14455
AT1G08010_Cluster_11	GO:0010043	0.0335227	0.0460631	6.75541	148	10	0.686498	2	AT3G16450,AT1G16150
AT1G08010_Cluster_11	GO:0008152	1.3825e-10	2.70589e-09	3.06331	148	419	0.17793	38	AT3G58120,AT4G01610,AT1G33280,AT1G60810,AT5G51310,AT5G48560,AT5G65810,AT2G20370,AT5G44070,AT1G17060,AT3G02720,AT5G09890,AT5G66690,AT2G45400,AT3G62420,AT3G15210,AT5G49460,AT2G35930,AT3G19580,AT2G26710,AT4G12720,AT1G05560,AT1G04610,AT3G46080,AT4G11820,AT5G42020,AT1G29160,AT5G37600,AT2G22770,AT3G23410,AT2G39770,AT1G50430,AT2G40470,AT1G30110,AT4G37410,AT1G30650,AT5G18480,AT1G22190
AT1G08010_Cluster_11	GO:0009058	2.47384e-09	3.51362e-08	3.64792	148	250	0.248241	27	AT3G58120,AT1G33280,AT1G60810,AT5G51310,AT5G48560,AT5G65810,AT2G20370,AT5G44070,AT3G02720,AT2G45400,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT4G12720,AT1G04610,AT3G46080,AT4G11820,AT5G42020,AT1G29160,AT2G22770,AT2G39770,AT1G50430,AT2G40470,AT1G30650,AT5G18480,AT1G22190
AT1G08010_Cluster_11	GO:0009723	0.0127478	0.0215821	5.96065	148	17	0.614252	3	AT3G15210,AT2G38120,AT1G04610
AT1G08010_Cluster_11	GO:0010817	0.000164516	0.000659767	6.98835	148	29	0.541535	6	AT1G17060,AT2G45400,AT2G26710,AT2G38120,AT1G04610,AT1G50430
AT1G08010_Cluster_11	GO:0042445	7.13406e-05	0.000323094	10.5553	148	16	0.622506	5	AT1G17060,AT2G45400,AT2G26710,AT1G04610,AT1G50430
AT1G08010_Cluster_11	GO:0042446	0.00352312	0.0078787	9.21192	148	11	0.673521	3	AT2G45400,AT1G04610,AT1G50430
AT1G08010_Cluster_11	GO:0044237	3.99507e-08	4.28439e-07	2.76586	148	403	0.183231	33	AT3G58120,AT1G33280,AT1G60810,AT5G51310,AT5G48560,AT5G65810,AT2G20370,AT5G44070,AT3G02720,AT5G09890,AT5G66690,AT2G45400,AT3G62420,AT3G15210,AT5G49460,AT2G35930,AT3G19580,AT4G12720,AT1G05560,AT1G04610,AT3G46080,AT4G11820,AT5G42020,AT1G29160,AT5G37600,AT2G22770,AT2G39770,AT2G40470,AT1G30110,AT4G37410,AT1G30650,AT5G18480,AT1G22190
AT1G08010_Cluster_11	GO:0044249	5.23768e-09	6.88108e-08	3.64399	148	241	0.253233	26	AT3G58120,AT1G33280,AT1G60810,AT5G51310,AT5G48560,AT5G65810,AT2G20370,AT5G44070,AT3G02720,AT2G45400,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT4G12720,AT1G04610,AT3G46080,AT4G11820,AT5G42020,AT1G29160,AT2G22770,AT2G39770,AT2G40470,AT1G30650,AT5G18480,AT1G22190
AT1G08010_Cluster_11	GO:0042546	0.0124632	0.021211	4.35833	148	31	0.532455	4	AT1G33280,AT5G65810,AT2G20370,AT4G14940
AT1G08010_Cluster_11	GO:0071554	0.000850827	0.00258456	4.46112	148	53	0.459436	7	AT1G33280,AT5G02260,AT5G65810,AT5G66460,AT2G20370,AT5G44070,AT4G14940
AT1G08010_Cluster_11	GO:0071669	0.00485105	0.0101118	4.44435	148	38	0.504734	5	AT1G33280,AT5G02260,AT5G65810,AT5G66460,AT4G14940
AT1G08010_Cluster_11	GO:0006793	0.00239825	0.00588389	4.31196	148	47	0.475794	6	AT1G60810,AT5G09890,AT5G49460,AT4G11820,AT1G30110,AT5G18480
AT1G08010_Cluster_11	GO:0006796	0.00190973	0.00491615	4.5036	148	45	0.481714	6	AT1G60810,AT5G09890,AT5G49460,AT4G11820,AT1G30110,AT5G18480
AT1G08010_Cluster_11	GO:0006082	0.00252347	0.006113	3.336	148	81	0.401686	8	AT5G51310,AT5G44070,AT3G02720,AT1G05560,AT5G37600,AT2G39770,AT4G37410,AT1G22190
AT1G08010_Cluster_11	GO:0006629	0.000121791	0.000510588	5.19647	148	52	0.462029	8	AT5G51310,AT1G17060,AT2G45400,AT2G26710,AT4G11820,AT1G50430,AT5G18480,AT1G22190
AT1G08010_Cluster_11	GO:0006720	0.00890682	0.0163417	6.75541	148	15	0.631293	3	AT5G51310,AT4G11820,AT1G22190
AT1G08010_Cluster_11	GO:0008299	0.00584677	0.0117215	7.7947	148	13	0.650776	3	AT5G51310,AT4G11820,AT1G22190
AT1G08010_Cluster_11	GO:0008610	0.000767476	0.0023758	5.33321	148	38	0.504734	6	AT5G51310,AT2G45400,AT4G11820,AT1G50430,AT5G18480,AT1G22190
AT1G08010_Cluster_11	GO:0009685	0.00502326	0.0104051	16.8885	148	4	0.811253	2	AT5G51310,AT1G22190
AT1G08010_Cluster_11	GO:0016053	0.0295186	0.0416962	3.3777	148	40	0.497751	4	AT5G51310,AT3G02720,AT2G39770,AT1G22190
AT1G08010_Cluster_11	GO:0016101	0.00502326	0.0104051	16.8885	148	4	0.811253	2	AT5G51310,AT1G22190
AT1G08010_Cluster_11	GO:0016114	0.0273419	0.0392828	7.50601	148	9	0.700843	2	AT5G51310,AT1G22190
AT1G08010_Cluster_11	GO:0043436	0.00252347	0.006113	3.336	148	81	0.401686	8	AT5G51310,AT5G44070,AT3G02720,AT1G05560,AT5G37600,AT2G39770,AT4G37410,AT1G22190
AT1G08010_Cluster_11	GO:0044238	2.15777e-08	2.48187e-07	3.04298	148	333	0.209208	30	AT3G58120,AT4G01610,AT1G33280,AT1G60810,AT5G51310,AT5G48560,AT5G65810,AT2G20370,AT1G17060,AT5G09890,AT2G45400,AT3G62420,AT3G15210,AT5G49460,AT2G35930,AT3G19580,AT2G26710,AT4G12720,AT1G05560,AT3G46080,AT4G11820,AT5G42020,AT1G29160,AT2G22770,AT2G39770,AT1G50430,AT1G30110,AT1G30650,AT5G18480,AT1G22190
AT1G08010_Cluster_11	GO:0044255	0.0345595	0.0471851	3.21686	148	42	0.491108	4	AT5G51310,AT4G11820,AT5G18480,AT1G22190
AT1G08010_Cluster_11	GO:0044281	3.05771e-06	2.10106e-05	4.33833	148	109	0.361262	14	AT1G60810,AT5G51310,AT2G20370,AT5G44070,AT3G02720,AT5G49460,AT1G05560,AT4G11820,AT5G37600,AT3G23410,AT2G39770,AT1G30110,AT4G37410,AT1G22190
AT1G08010_Cluster_11	GO:0044283	0.0119874	0.0205907	3.5933	148	47	0.475794	5	AT5G51310,AT2G20370,AT3G02720,AT2G39770,AT1G22190
AT1G08010_Cluster_11	GO:0046394	0.0295186	0.0416962	3.3777	148	40	0.497751	4	AT5G51310,AT3G02720,AT2G39770,AT1G22190
AT1G08010_Cluster_11	GO:0071704	4.01646e-11	8.6515e-10	3.26305	148	383	0.190162	37	AT3G58120,AT4G01610,AT1G33280,AT1G60810,AT5G51310,AT5G48560,AT5G65810,AT2G20370,AT5G44070,AT1G17060,AT3G02720,AT5G09890,AT5G66690,AT2G45400,AT3G62420,AT3G15210,AT5G49460,AT2G35930,AT3G19580,AT2G26710,AT4G12720,AT1G05560,AT3G46080,AT4G11820,AT5G42020,AT1G29160,AT5G37600,AT2G22770,AT3G23410,AT2G39770,AT1G50430,AT2G40470,AT1G30110,AT4G37410,AT1G30650,AT5G18480,AT1G22190
AT1G08010_Cluster_11	GO:1901576	8.86495e-09	1.10963e-07	3.55548	148	247	0.249884	26	AT3G58120,AT1G33280,AT1G60810,AT5G51310,AT5G48560,AT5G65810,AT2G20370,AT5G44070,AT3G02720,AT2G45400,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT4G12720,AT3G46080,AT4G11820,AT5G42020,AT1G29160,AT2G22770,AT2G39770,AT1G50430,AT2G40470,AT1G30650,AT5G18480,AT1G22190
AT1G08010_Cluster_11	GO:0006725	3.89382e-06	2.58624e-05	3.41565	148	178	0.294489	18	AT3G58120,AT1G33280,AT1G60810,AT5G48560,AT5G44070,AT5G66690,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT1G05560,AT3G46080,AT4G11820,AT1G29160,AT2G22770,AT1G30110,AT4G37410,AT1G30650
AT1G08010_Cluster_11	GO:0006807	1.16033e-06	8.85863e-06	2.95857	148	274	0.23576	24	AT3G58120,AT4G01610,AT1G33280,AT1G60810,AT5G48560,AT5G44070,AT5G09890,AT3G62420,AT3G15210,AT5G49460,AT2G35930,AT3G19580,AT4G12720,AT1G05560,AT3G46080,AT4G11820,AT5G42020,AT1G29160,AT5G37600,AT2G22770,AT1G30110,AT4G37410,AT1G30650,AT5G18480
AT1G08010_Cluster_11	GO:0014070	0.0271733	0.0390711	3.46431	148	39	0.501198	4	AT4G02330,AT2G20370,AT2G26710,AT1G05560
AT1G08010_Cluster_11	GO:1901360	5.98684e-09	7.78405e-08	4.04621	148	192	0.28418	23	AT3G58120,AT1G33280,AT1G60810,AT5G48560,AT5G44070,AT1G17060,AT5G66690,AT2G45400,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT2G26710,AT1G05560,AT3G46080,AT4G11820,AT1G29160,AT2G22770,AT2G39770,AT1G50430,AT1G30110,AT4G37410,AT1G30650
AT1G08010_Cluster_11	GO:1901564	0.00300328	0.00693569	2.48665	148	163	0.306474	12	AT4G01610,AT1G60810,AT5G44070,AT5G09890,AT5G49460,AT2G35930,AT4G12720,AT1G05560,AT4G11820,AT5G42020,AT4G37410,AT5G18480
AT1G08010_Cluster_11	GO:0006139	4.41569e-05	0.000213522	3.45167	148	137	0.330134	14	AT3G58120,AT1G33280,AT1G60810,AT5G48560,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT3G46080,AT4G11820,AT1G29160,AT2G22770,AT1G30110,AT1G30650
AT1G08010_Cluster_11	GO:0034641	6.21818e-06	3.91112e-05	3.45909	148	166	0.303991	17	AT3G58120,AT1G33280,AT1G60810,AT5G48560,AT5G44070,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT3G46080,AT4G11820,AT1G29160,AT2G22770,AT1G30110,AT4G37410,AT1G30650,AT5G18480
AT1G08010_Cluster_11	GO:0046483	6.21818e-06	3.91112e-05	3.45909	148	166	0.303991	17	AT3G58120,AT1G33280,AT1G60810,AT5G48560,AT5G44070,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT3G46080,AT4G11820,AT1G29160,AT2G22770,AT2G39770,AT1G30110,AT4G37410,AT1G30650
AT1G08010_Cluster_11	GO:0055086	0.00298033	0.00689068	6.43372	148	21	0.585481	4	AT1G60810,AT5G49460,AT4G11820,AT1G30110
AT1G08010_Cluster_11	GO:0072521	0.0149708	0.024292	5.6295	148	18	0.606469	3	AT1G60810,AT5G49460,AT4G11820
AT1G08010_Cluster_11	GO:1901135	0.00295678	0.00685186	4.96721	148	34	0.519878	5	AT1G60810,AT5G44070,AT5G49460,AT4G11820,AT4G37410
AT1G08010_Cluster_11	GO:0001101	0.00179354	0.00467659	3.94065	148	60	0.442546	7	AT3G05500,AT1G08930,AT3G51920,AT2G35930,AT3G19580,AT1G18390,AT1G22190
AT1G08010_Cluster_11	GO:0006970	0.00401503	0.00874287	3.42665	148	69	0.423517	7	AT1G08930,AT3G51920,AT3G62420,AT3G19580,AT4G12720,AT2G39770,AT1G22190
AT1G08010_Cluster_11	GO:0009314	0.0103085	0.0182405	3.21686	148	63	0.435903	6	AT5G48560,AT1G17060,AT3G47710,AT2G45400,AT2G26710,AT1G18390
AT1G08010_Cluster_11	GO:0009414	0.00132209	0.00365905	4.14806	148	57	0.449529	7	AT3G05500,AT1G08930,AT3G51920,AT2G35930,AT3G19580,AT1G18390,AT1G22190
AT1G08010_Cluster_11	GO:0009415	0.00146692	0.00396613	4.07654	148	58	0.447162	7	AT3G05500,AT1G08930,AT3G51920,AT2G35930,AT3G19580,AT1G18390,AT1G22190
AT1G08010_Cluster_11	GO:0009416	0.0103085	0.0182405	3.21686	148	63	0.435903	6	AT5G48560,AT1G17060,AT3G47710,AT2G45400,AT2G26710,AT1G18390
AT1G08010_Cluster_11	GO:0009651	0.0314802	0.0438398	2.81475	148	60	0.442546	5	AT1G08930,AT3G51920,AT3G19580,AT4G12720,AT2G39770
AT1G08010_Cluster_11	GO:0009653	0.000106298	0.000456861	4.22213	148	80	0.403377	10	AT5G02260,AT5G51310,AT5G65810,AT2G20370,AT1G17060,AT2G38120,AT2G30130,AT2G39770,AT1G50430,AT4G14455
AT1G08010_Cluster_11	GO:0009888	0.027672	0.039613	2.91181	148	58	0.447162	5	AT5G51310,AT3G47710,AT1G80370,AT2G38120,AT4G14940
AT1G08010_Cluster_11	GO:0040007	0.000801807	0.00246425	3.97377	148	68	0.425505	8	AT3G05500,AT5G02260,AT5G51310,AT5G65810,AT2G20370,AT1G17060,AT1G50430,AT4G14455
AT1G08010_Cluster_11	GO:0043170	5.2596e-05	0.000247207	2.73091	148	235	0.256665	19	AT3G58120,AT4G01610,AT1G33280,AT5G48560,AT5G65810,AT2G20370,AT5G09890,AT3G62420,AT3G15210,AT2G35930,AT3G19580,AT4G12720,AT3G46080,AT5G42020,AT1G29160,AT2G22770,AT2G39770,AT2G40470,AT1G30650
AT1G08010_Cluster_11	GO:0048589	0.000426045	0.00146751	4.35833	148	62	0.438081	8	AT3G05500,AT5G02260,AT5G51310,AT5G65810,AT2G20370,AT1G17060,AT1G50430,AT4G14455
AT1G08010_Cluster_11	GO:0050793	0.0157456	0.0253226	2.93713	148	69	0.423517	6	AT5G65810,AT3G47710,AT3G62420,AT2G33790,AT1G30650,AT1G22190
AT1G08010_Cluster_11	GO:1902074	0.000170458	0.000681157	4.4057	148	69	0.423517	9	AT3G05500,AT1G08930,AT3G51920,AT2G35930,AT3G19580,AT1G78850,AT1G18390,AT1G22190,AT5G40890
AT1G08010_Cluster_11	GO:1905392	0.00674643	0.0131177	4.11915	148	41	0.494389	5	AT5G51310,AT5G65810,AT2G38120,AT2G30130,AT2G39770
AT1G08010_Cluster_11	GO:0006811	0.00116193	0.00330294	4.94298	148	41	0.494389	6	AT5G44070,AT3G13320,AT2G22500,AT1G80830,AT3G55740,AT5G40890
AT1G08010_Cluster_11	GO:0006820	0.0173989	0.0273761	5.33321	148	19	0.599108	3	AT5G44070,AT3G55740,AT5G40890
AT1G08010_Cluster_11	GO:0034220	0.000767476	0.0023758	5.33321	148	38	0.504734	6	AT5G44070,AT3G13320,AT2G22500,AT1G80830,AT3G55740,AT5G40890
AT1G08010_Cluster_11	GO:0055085	1.69968e-05	9.40372e-05	5.84602	148	52	0.462029	9	AT5G42420,AT5G44070,AT1G76340,AT2G38120,AT3G13320,AT2G22500,AT1G80830,AT3G55740,AT5G40890
AT1G08010_Cluster_11	GO:0071702	0.00910833	0.0166674	3.8383	148	44	0.484774	5	AT5G44070,AT1G76340,AT3G13320,AT2G22500,AT3G55740
AT1G08010_Cluster_11	GO:0071705	0.00868449	0.0160405	4.82529	148	28	0.546313	4	AT5G44070,AT1G76340,AT3G55740,AT5G40890
AT1G08010_Cluster_11	GO:0098656	0.0149708	0.024292	5.6295	148	18	0.606469	3	AT5G44070,AT3G55740,AT5G40890
AT1G08010_Cluster_11	GO:0009266	0.00107079	0.00309231	3.80586	148	71	0.419627	8	AT1G08930,AT3G16460,AT4G02330,AT3G16450,AT5G42020,AT2G39770,AT1G30650,AT1G22190
AT1G08010_Cluster_11	GO:0009409	0.0130702	0.0219581	3.51844	148	48	0.472927	5	AT1G08930,AT3G16460,AT4G02330,AT3G16450,AT1G22190
AT1G08010_Cluster_11	GO:0010200	0.000107662	0.000460755	7.50601	148	27	0.551264	6	AT1G08930,AT3G15210,AT2G35930,AT3G19580,AT3G52800,AT3G46080
AT1G08010_Cluster_11	GO:0010243	0.000291648	0.00106971	6.33319	148	32	0.528132	6	AT1G08930,AT3G15210,AT2G35930,AT3G19580,AT3G52800,AT3G46080
AT1G08010_Cluster_11	GO:1901698	9.1041e-06	5.47988e-05	7.30314	148	37	0.508365	8	AT1G08930,AT3G15210,AT2G35930,AT3G19580,AT3G52800,AT3G46080,AT2G39770,AT5G40890
AT1G08010_Cluster_11	GO:0006812	0.00663777	0.0129464	5.19647	148	26	0.556403	4	AT3G13320,AT2G22500,AT1G80830,AT3G55740
AT1G08010_Cluster_11	GO:0098655	0.00493912	0.0102613	5.6295	148	24	0.567301	4	AT3G13320,AT2G22500,AT1G80830,AT3G55740
AT1G08010_Cluster_11	GO:0098660	0.00421146	0.00903866	5.87427	148	23	0.573095	4	AT3G13320,AT2G22500,AT1G80830,AT5G40890
AT1G08010_Cluster_11	GO:0098662	0.0200336	0.0306384	5.06655	148	20	0.592124	3	AT3G13320,AT2G22500,AT1G80830
AT1G08010_Cluster_11	GO:0002218	0.00187357	0.00484323	11.259	148	9	0.700843	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0002253	0.00187357	0.00484323	11.259	148	9	0.700843	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0002376	0.00233153	0.00575101	3.3777	148	80	0.403377	8	AT5G44070,AT3G15210,AT2G35930,AT4G12720,AT1G45145,AT2G39770,AT3G62600,AT5G56980
AT1G08010_Cluster_11	GO:0002682	0.0228759	0.0340492	4.82529	148	21	0.585481	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0002684	0.00728157	0.0139336	7.23793	148	14	0.640686	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0002757	0.0165809	0.0264123	9.65058	148	7	0.73506	2	AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0002758	0.0165809	0.0264123	9.65058	148	7	0.73506	2	AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0002764	0.0165809	0.0264123	9.65058	148	7	0.73506	2	AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0002831	0.0259258	0.0375644	4.60596	148	22	0.579148	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0002833	0.00728157	0.0139336	7.23793	148	14	0.640686	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0006351	0.000573237	0.00187527	3.44664	148	98	0.375746	10	AT3G58120,AT1G33280,AT5G48560,AT3G62420,AT3G15210,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT1G30650
AT1G08010_Cluster_11	GO:0006355	0.000573237	0.00187527	3.44664	148	98	0.375746	10	AT3G58120,AT1G33280,AT5G48560,AT3G62420,AT3G15210,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT1G30650
AT1G08010_Cluster_11	GO:0006952	0.000237942	0.000901969	3.8383	148	88	0.390401	10	AT4G02330,AT5G44070,AT3G15210,AT2G35930,AT4G12720,AT1G45145,AT5G15130,AT2G39770,AT3G62600,AT5G56980
AT1G08010_Cluster_11	GO:0006955	0.00844192	0.015705	2.9929	148	79	0.40509	7	AT5G44070,AT3G15210,AT4G12720,AT1G45145,AT2G39770,AT3G62600,AT5G56980
AT1G08010_Cluster_11	GO:0009059	9.87233e-06	5.87382e-05	3.5093	148	154	0.314208	16	AT3G58120,AT1G33280,AT5G48560,AT5G65810,AT2G20370,AT3G62420,AT3G15210,AT3G19580,AT4G12720,AT3G46080,AT5G42020,AT1G29160,AT2G22770,AT2G39770,AT2G40470,AT1G30650
AT1G08010_Cluster_11	GO:0009605	1.17608e-06	8.97206e-06	3.70723	148	164	0.305642	18	AT2G15490,AT4G02330,AT5G65810,AT4G37590,AT5G44070,AT3G62420,AT3G15210,AT4G20000,AT4G12720,AT2G38120,AT1G45145,AT1G18390,AT2G39770,AT3G62600,AT2G15480,AT5G56980,AT5G18480,AT1G22190
AT1G08010_Cluster_11	GO:0009607	7.57425e-05	0.000339443	3.48493	148	126	0.341529	13	AT2G15490,AT4G02330,AT5G44070,AT3G15210,AT4G20000,AT4G12720,AT2G38120,AT1G45145,AT2G39770,AT3G62600,AT2G15480,AT5G56980,AT1G22190
AT1G08010_Cluster_11	GO:0009617	0.027672	0.039613	2.91181	148	58	0.447162	5	AT5G44070,AT3G15210,AT4G12720,AT2G39770,AT5G56980
AT1G08010_Cluster_11	GO:0009620	0.0228286	0.033986	3.65157	148	37	0.508365	4	AT4G02330,AT4G20000,AT1G45145,AT1G22190
AT1G08010_Cluster_11	GO:0009889	1.28707e-05	7.42952e-05	3.84454	148	123	0.34481	14	AT3G58120,AT1G33280,AT5G48560,AT2G45400,AT3G62420,AT3G15210,AT3G19580,AT4G12720,AT3G46080,AT1G29160,AT2G22770,AT2G40470,AT1G30650,AT1G22190
AT1G08010_Cluster_11	GO:0010467	0.000246416	0.00092815	3.29532	148	123	0.34481	12	AT3G58120,AT1G33280,AT5G48560,AT3G62420,AT3G15210,AT3G19580,AT3G46080,AT5G42020,AT1G29160,AT2G22770,AT2G40470,AT1G30650
AT1G08010_Cluster_11	GO:0010468	0.000308561	0.00112438	3.44025	148	108	0.362517	11	AT3G58120,AT1G33280,AT5G48560,AT3G62420,AT3G15210,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT2G40470,AT1G30650
AT1G08010_Cluster_11	GO:0010556	0.000129532	0.000539339	3.52456	148	115	0.353967	12	AT3G58120,AT1G33280,AT5G48560,AT3G62420,AT3G15210,AT3G19580,AT4G12720,AT3G46080,AT1G29160,AT2G22770,AT2G40470,AT1G30650
AT1G08010_Cluster_11	GO:0016070	0.00114554	0.00326217	3.15673	148	107	0.363784	10	AT3G58120,AT1G33280,AT5G48560,AT3G62420,AT3G15210,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT1G30650
AT1G08010_Cluster_11	GO:0018130	8.92434e-05	0.000393985	3.43048	148	128	0.339385	13	AT3G58120,AT1G33280,AT1G60810,AT5G48560,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT2G39770,AT1G30650
AT1G08010_Cluster_11	GO:0019219	0.000917937	0.00274822	3.24779	148	104	0.367656	10	AT3G58120,AT1G33280,AT5G48560,AT3G62420,AT3G15210,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT1G30650
AT1G08010_Cluster_11	GO:0019222	2.5666e-05	0.000134508	3.42335	148	148	0.319618	15	AT3G58120,AT1G33280,AT5G48560,AT5G65810,AT2G45400,AT3G62420,AT3G15210,AT3G19580,AT4G12720,AT3G46080,AT1G29160,AT2G22770,AT2G40470,AT1G30650,AT1G22190
AT1G08010_Cluster_11	GO:0019438	0.000443323	0.00151639	3.09408	148	131	0.336231	12	AT3G58120,AT1G33280,AT1G60810,AT5G48560,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT1G30650
AT1G08010_Cluster_11	GO:0031323	1.6959e-05	9.39367e-05	3.54304	148	143	0.324298	15	AT3G58120,AT1G33280,AT5G48560,AT5G65810,AT2G45400,AT3G62420,AT3G15210,AT3G19580,AT4G12720,AT3G46080,AT1G29160,AT2G22770,AT2G40470,AT1G30650,AT1G22190
AT1G08010_Cluster_11	GO:0031326	1.06261e-05	6.2686e-05	3.90809	148	121	0.347042	14	AT3G58120,AT1G33280,AT5G48560,AT2G45400,AT3G62420,AT3G15210,AT3G19580,AT4G12720,AT3G46080,AT1G29160,AT2G22770,AT2G40470,AT1G30650,AT1G22190
AT1G08010_Cluster_11	GO:0031349	0.00890682	0.0163417	6.75541	148	15	0.631293	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0032101	0.0259258	0.0375644	4.60596	148	22	0.579148	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0032103	0.00728157	0.0139336	7.23793	148	14	0.640686	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0032774	0.000573237	0.00187527	3.44664	148	98	0.375746	10	AT3G58120,AT1G33280,AT5G48560,AT3G62420,AT3G15210,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT1G30650
AT1G08010_Cluster_11	GO:0034654	6.38475e-05	0.000293114	3.78808	148	107	0.363784	12	AT3G58120,AT1G33280,AT1G60810,AT5G48560,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT1G30650
AT1G08010_Cluster_11	GO:0042742	0.0100082	0.0177967	3.753	148	45	0.481714	5	AT5G44070,AT3G15210,AT4G12720,AT2G39770,AT5G56980
AT1G08010_Cluster_11	GO:0043207	7.57425e-05	0.000339443	3.48493	148	126	0.341529	13	AT2G15490,AT4G02330,AT5G44070,AT3G15210,AT4G20000,AT4G12720,AT2G38120,AT1G45145,AT2G39770,AT3G62600,AT2G15480,AT5G56980,AT1G22190
AT1G08010_Cluster_11	GO:0044271	2.66139e-05	0.000138825	3.60976	148	131	0.336231	14	AT3G58120,AT1G33280,AT1G60810,AT5G48560,AT5G44070,AT3G62420,AT3G15210,AT5G49460,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT1G30650,AT5G18480
AT1G08010_Cluster_11	GO:0044419	7.57425e-05	0.000339443	3.48493	148	126	0.341529	13	AT2G15490,AT4G02330,AT5G44070,AT3G15210,AT4G20000,AT4G12720,AT2G38120,AT1G45145,AT2G39770,AT3G62600,AT2G15480,AT5G56980,AT1G22190
AT1G08010_Cluster_11	GO:0045087	0.0291829	0.0413148	4.4057	148	23	0.573095	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0045088	0.00584677	0.0117215	7.7947	148	13	0.650776	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0045089	0.00261873	0.00628695	10.1331	148	10	0.686498	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0048518	0.000485634	0.00163529	3.51844	148	96	0.378554	10	AT3G58120,AT3G05500,AT1G33280,AT5G65810,AT3G62420,AT3G15210,AT4G12720,AT2G40470,AT3G62600,AT1G22190
AT1G08010_Cluster_11	GO:0048584	0.00868449	0.0160405	4.82529	148	28	0.546313	4	AT3G05500,AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0050776	0.0228759	0.0340492	4.82529	148	21	0.585481	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0050778	0.00728157	0.0139336	7.23793	148	14	0.640686	3	AT3G15210,AT4G12720,AT3G62600
AT1G08010_Cluster_11	GO:0051171	0.00211896	0.00532185	2.91181	148	116	0.352788	10	AT3G58120,AT1G33280,AT5G48560,AT3G62420,AT3G15210,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT1G30650
AT1G08010_Cluster_11	GO:0051252	0.000621722	0.00199359	3.41182	148	99	0.374364	10	AT3G58120,AT1G33280,AT5G48560,AT3G62420,AT3G15210,AT3G19580,AT3G46080,AT1G29160,AT2G22770,AT1G30650
